Attacker No.,Database,Time Entered,Time Spent (S),Commands Run,Modification Attempts,Filename,Database (Avgs),Total # Attackers,# Relevant Attackers,Avg Time Connected,Avg Commands Run,Avg File Modifications
298,4,21:00.1,0.448,0,0,2022-10-22-0411_DATABASE_4_log,,,,,,
299,1,21:00.1,0.448,0,0,2022-10-22-1700_DATABASE_1_log,,,,,,
300,2,21:00.1,0.468,0,0,2022-10-22-1702_DATABASE_2_log,,,,,,
301,3,21:00.1,0.078,0,0,2022-10-22-1702_DATABASE_3_log,,,,,,
302,4,21:00.1,0.109,0,0,2022-10-22-1702_DATABASE_4_log,,,,,,
303,1,21:00.1,-0.94,0,0,2022-10-22-1705_DATABASE_1_log,,,,,,
304,1,21:00.1,-0.732,0,0,2022-10-22-1716_DATABASE_1_log,,,,,,
305,1,21:00.1,-0.722,0,0,2022-10-22-1728_DATABASE_1_log,,,,,,
306,2,21:00.1,-0.721,0,0,2022-10-22-1926_DATABASE_2_log,,,,,,
307,3,21:00.1,-0.696,0,0,2022-10-22-1926_DATABASE_3_log,,,,,,
308,4,21:00.1,-0.656,0,0,2022-10-22-1926_DATABASE_4_log,,,,,,
309,3,21:00.1,-0.655,0,0,2022-10-22-1930_DATABASE_3_log,,,,,,
310,3,21:00.1,0.503,0,0,2022-10-22-1934_DATABASE_3_log,,,,,,
311,3,21:00.1,0.516,0,0,2022-10-22-1935_DATABASE_3_log,,,,,,
312,1,21:00.1,0.562,0,0,2022-10-22-1937_DATABASE_1_log,,,,,,
313,3,21:00.1,0.563,0,0,2022-10-22-1941_DATABASE_3_log,,,,,,
314,1,21:00.9,0.568,0,0,2022-10-22-1943_DATABASE_1_log,,,,,,
315,1,21:00.9,0.57,0,0,2022-10-22-1946_DATABASE_1_log,,,,,,
316,1,21:28.4,0.775,0,0,2022-10-22-1947_DATABASE_1_log,,,,,,
317,2,21:28.4,0.776,0,0,2022-10-22-1948_DATABASE_2_log,,,,,,
318,3,21:28.4,0.791,0,0,2022-10-22-1948_DATABASE_3_log,,,,,,
319,3,21:28.4,0.84,0,0,2022-10-22-1951_DATABASE_3_log,,,,,,
320,3,21:28.4,0.841,0,0,2022-10-22-1952_DATABASE_3_log,,,,,,
321,4,21:28.4,0.85,0,0,2022-10-22-1952_DATABASE_4_log,,,,,,
322,2,21:28.4,0.86,0,0,2022-10-22-1955_DATABASE_2_log,,,,,,
323,3,21:28.4,0.884,0,0,2022-10-22-1955_DATABASE_3_log,,,,,,
324,3,21:28.4,-0.111,0,0,2022-10-22-1956_DATABASE_3_log,,,,,,
325,3,21:28.4,-0.078,0,0,2022-10-22-1957_DATABASE_3_log,,,,,,
326,1,21:28.4,0,0,0,2022-10-22-1959_DATABASE_1_log,,,,,,
327,3,21:28.4,0,0,0,2022-10-22-1959_DATABASE_3_log,,,,,,
328,4,21:29.8,0,0,0,2022-10-22-1959_DATABASE_4_log,,,,,,
329,4,21:29.8,0.649,0,0,2022-10-22-2003_DATABASE_4_log,,,,,,
330,1,21:30.9,0.67,0,0,2022-10-22-2007_DATABASE_1_log,,,,,,
331,3,21:30.9,0.049,0,0,2022-10-22-2011_DATABASE_3_log,,,,,,
332,3,21:30.9,0.042,0,0,2022-10-22-2015_DATABASE_3_log,,,,,,
333,4,21:33.5,-0.985,0,0,2022-10-22-2016_DATABASE_4_log,,,,,,
334,1,21:33.5,0.518,0,0,2022-10-22-2018_DATABASE_1_log,,,,,,
335,2,21:41.0,0.518,0,0,2022-10-22-2018_DATABASE_2_log,,,,,,
336,1,22:33.8,-0.017,0,0,2022-10-22-2020_DATABASE_1_log,,,,,,
337,3,22:45.0,-0.016,0,0,2022-10-22-2021_DATABASE_3_log,,,,,,
338,1,22:45.0,-0.016,0,0,2022-10-22-2023_DATABASE_1_log,,,,,,
339,4,22:45.0,-0.015,0,0,2022-10-22-2024_DATABASE_4_log,,,,,,
340,3,22:45.0,-0.014,0,0,2022-10-22-2025_DATABASE_3_log,,,,,,
341,4,31:29.0,-0.014,0,0,2022-10-22-2026_DATABASE_4_log,,,,,,
342,2,34:00.6,-0.014,0,0,2022-10-22-2030_DATABASE_2_log,,,,,,
343,1,36:16.7,-0.013,0,0,2022-10-22-2031_DATABASE_1_log,,,,,,
344,1,36:16.7,-0.012,0,0,2022-10-22-2033_DATABASE_1_log,,,,,,
345,1,36:16.7,-0.012,0,0,2022-10-22-2035_DATABASE_1_log,,,,,,
346,3,36:16.7,-0.011,0,0,2022-10-22-2036_DATABASE_3_log,,,,,,
347,3,36:16.7,-0.008,0,0,2022-10-22-2038_DATABASE_3_log,,,,,,
348,2,36:16.7,-0.008,0,0,2022-10-22-2040_DATABASE_2_log,,,,,,
349,1,36:16.7,-0.007,0,0,2022-10-22-2046_DATABASE_1_log,,,,,,
350,2,36:16.7,-0.005,0,0,2022-10-22-2046_DATABASE_2_log,,,,,,
351,2,36:18.4,0,0,0,2022-10-22-2050_DATABASE_2_log,,,,,,
352,1,36:18.4,0.003,72,73,2022-10-22-2052_DATABASE_1_log,,,,,,
353,4,36:18.4,0.154,0,0,2022-10-22-2053_DATABASE_4_log,,,,,,
354,4,36:18.4,0.111,0,0,2022-10-22-2054_DATABASE_4_log,,,,,,
355,3,36:18.4,0.007,0,0,2022-10-22-2102_DATABASE_3_log,,,,,,
356,4,36:20.0,0.139,0,0,2022-10-22-2103_DATABASE_4_log,,,,,,
357,4,36:20.0,0.155,0,0,2022-10-22-2115_DATABASE_4_log,,,,,,
358,1,37:39.2,0,0,0,2022-10-22-2121_DATABASE_1_log,,,,,,
359,4,37:39.3,0,0,0,2022-10-22-2121_DATABASE_4_log,,,,,,
360,2,37:39.3,-0.215,0,0,2022-10-22-2123_DATABASE_2_log,,,,,,
361,2,37:39.3,-0.071,0,0,2022-10-22-2124_DATABASE_2_log,,,,,,
362,4,37:39.3,-0.046,0,0,2022-10-22-2125_DATABASE_4_log,,,,,,
363,1,37:39.3,-0.045,0,0,2022-10-22-2126_DATABASE_1_log,,,,,,
364,3,37:39.3,-0.032,0,0,2022-10-22-2128_DATABASE_3_log,,,,,,
365,4,37:39.3,-0.03,0,0,2022-10-22-2129_DATABASE_4_log,,,,,,
366,1,37:39.3,-0.027,0,0,2022-10-22-2131_DATABASE_1_log,,,,,,
367,1,37:39.3,-0.01,0,0,2022-10-22-2135_DATABASE_1_log,,,,,,
368,3,37:39.3,0.014,0,0,2022-10-22-2138_DATABASE_3_log,,,,,,
369,4,37:39.3,0.034,0,0,2022-10-22-2138_DATABASE_4_log,,,,,,
370,4,37:39.3,0.041,0,0,2022-10-22-2139_DATABASE_4_log,,,,,,
371,1,37:39.3,0.043,0,0,2022-10-22-2141_DATABASE_1_log,,,,,,
372,2,37:39.3,0.123,0,0,2022-10-22-2141_DATABASE_2_log,,,,,,
373,1,37:39.3,0.435,0,0,2022-10-22-2142_DATABASE_1_log,,,,,,
374,1,37:39.3,0.386,0,0,2022-10-22-2143_DATABASE_1_log,,,,,,
375,1,37:39.3,-0.004,0,0,2022-10-22-2146_DATABASE_1_log,,,,,,
376,3,37:39.3,-0.002,0,0,2022-10-22-2146_DATABASE_3_log,,,,,,
377,2,37:40.7,0.272,1,0,2022-10-22-2150_DATABASE_2_log,,,,,,
378,3,42:41.5,-0.67,0,0,2022-10-22-2151_DATABASE_3_log,,,,,,
379,1,42:41.6,0.016,0,0,2022-10-22-2152_DATABASE_1_log,,,,,,
380,2,42:41.6,0.022,0,0,2022-10-22-2154_DATABASE_2_log,,,,,,
381,3,42:41.6,0.049,0,0,2022-10-22-2155_DATABASE_3_log,,,,,,
382,4,42:41.6,0.073,0,0,2022-10-22-2156_DATABASE_4_log,,,,,,
383,1,42:41.6,0.074,0,0,2022-10-22-2159_DATABASE_1_log,,,,,,
384,3,42:41.6,-0.497,0,0,2022-10-22-2159_DATABASE_3_log,,,,,,
385,3,42:41.6,-0.784,0,0,2022-10-22-2201_DATABASE_3_log,,,,,,
386,3,42:41.6,-0.241,0,0,2022-10-22-2203_DATABASE_3_log,,,,,,
387,3,42:41.6,0.033,0,0,2022-10-22-2208_DATABASE_3_log,,,,,,
388,1,42:41.6,0.226,0,0,2022-10-22-2209_DATABASE_1_log,,,,,,
389,4,42:41.6,-0.11,0,0,2022-10-22-2209_DATABASE_4_log,,,,,,
390,4,42:41.6,-0.027,0,0,2022-10-22-2212_DATABASE_4_log,,,,,,
391,2,42:41.6,-0.025,0,0,2022-10-22-2216_DATABASE_2_log,,,,,,
392,3,42:41.6,0.324,0,0,2022-10-22-2217_DATABASE_3_log,,,,,,
393,2,42:41.6,0.515,0,0,2022-10-22-2223_DATABASE_2_log,,,,,,
394,4,42:41.6,0.516,0,0,2022-10-22-2227_DATABASE_4_log,,,,,,
395,1,42:41.6,0.604,0,0,2022-10-22-2228_DATABASE_1_log,,,,,,
396,2,42:41.6,0.605,0,0,2022-10-22-2229_DATABASE_2_log,,,,,,
397,1,48:02.4,0.606,0,0,2022-10-22-2233_DATABASE_1_log,,,,,,
398,2,48:25.4,0.607,0,0,2022-10-22-2235_DATABASE_2_log,,,,,,
399,3,48:25.4,0.607,0,0,2022-10-22-2237_DATABASE_3_log,,,,,,
400,3,48:25.4,0.608,0,0,2022-10-22-2238_DATABASE_3_log,,,,,,
401,2,48:25.4,0.619,0,0,2022-10-22-2239_DATABASE_2_log,,,,,,
402,1,48:25.4,0.62,0,0,2022-10-22-2241_DATABASE_1_log,,,,,,
403,3,48:25.4,0.62,0,0,2022-10-22-2242_DATABASE_3_log,,,,,,
404,3,48:25.4,0.657,0,0,2022-10-22-2243_DATABASE_3_log,,,,,,
405,4,48:25.4,0.296,0,0,2022-10-22-2243_DATABASE_4_log,,,,,,
406,4,48:25.4,-0.086,0,0,2022-10-22-2245_DATABASE_4_log,,,,,,
407,1,48:25.4,-0.085,0,0,2022-10-22-2246_DATABASE_1_log,,,,,,
408,2,48:26.1,-0.051,0,0,2022-10-22-2246_DATABASE_2_log,,,,,,
409,3,48:26.1,-0.032,0,0,2022-10-22-2246_DATABASE_3_log,,,,,,
410,4,48:27.2,-0.031,0,0,2022-10-22-2247_DATABASE_4_log,,,,,,
411,4,48:27.2,-0.03,0,0,2022-10-22-2250_DATABASE_4_log,,,,,,
412,3,48:27.2,-0.021,0,0,2022-10-22-2252_DATABASE_3_log,,,,,,
413,4,55:47.9,-0.02,0,0,2022-10-22-2253_DATABASE_4_log,,,,,,
414,1,55:47.9,0.031,0,0,2022-10-22-2257_DATABASE_1_log,,,,,,
415,2,55:47.9,0.373,0,0,2022-10-22-2258_DATABASE_2_log,,,,,,
416,2,55:47.9,0.527,0,0,2022-10-22-2259_DATABASE_2_log,,,,,,
417,3,55:47.9,0.591,0,0,2022-10-22-2302_DATABASE_3_log,,,,,,
418,3,55:47.9,0.717,0,0,2022-10-22-2303_DATABASE_3_log,,,,,,
419,2,55:47.9,0.718,72,73,2022-10-22-2305_DATABASE_2_log,,,,,,
420,3,55:47.9,0.757,0,0,2022-10-22-2305_DATABASE_3_log,,,,,,
421,4,55:47.9,0.758,0,0,2022-10-22-2305_DATABASE_4_log,,,,,,
422,1,55:47.9,0.758,0,0,2022-10-22-2306_DATABASE_1_log,,,,,,
423,1,55:47.9,0.053,0,0,2022-10-22-2307_DATABASE_1_log,,,,,,
424,3,55:49.4,0.137,0,0,2022-10-22-2309_DATABASE_3_log,,,,,,
425,4,55:49.4,0.137,0,0,2022-10-22-2309_DATABASE_4_log,,,,,,
426,4,55:49.4,0.137,0,0,2022-10-22-2310_DATABASE_4_log,,,,,,
427,4,55:53.1,0.138,0,0,2022-10-22-2314_DATABASE_4_log,,,,,,
428,3,57:05.6,0.139,0,0,2022-10-22-2315_DATABASE_3_log,,,,,,
429,3,57:05.6,0.14,0,0,2022-10-22-2317_DATABASE_3_log,,,,,,
430,2,57:05.6,0.142,0,0,2022-10-22-2318_DATABASE_2_log,,,,,,
431,3,57:05.6,0.143,0,0,2022-10-22-2327_DATABASE_3_log,,,,,,
432,1,57:05.6,0.143,0,0,2022-10-22-2335_DATABASE_1_log,,,,,,
433,4,57:05.7,0.143,0,0,2022-10-22-2335_DATABASE_4_log,,,,,,
434,4,57:05.7,0.144,0,0,2022-10-22-2337_DATABASE_4_log,,,,,,
435,2,57:07.2,0.146,0,0,2022-10-22-2340_DATABASE_2_log,,,,,,
436,4,57:07.2,0.147,0,0,2022-10-22-2342_DATABASE_4_log,,,,,,
437,3,57:07.2,0.147,0,0,2022-10-22-2343_DATABASE_3_log,,,,,,
438,1,57:07.2,0.147,0,0,2022-10-22-2349_DATABASE_1_log,,,,,,
439,3,57:07.2,0.149,0,0,2022-10-22-2352_DATABASE_3_log,,,,,,
440,4,57:07.2,0.149,0,0,2022-10-22-2353_DATABASE_4_log,,,,,,
441,4,57:07.2,-0.672,0,0,2022-10-22-2358_DATABASE_4_log,,,,,,
442,3,57:08.8,0,0,0,2022-10-22-2359_DATABASE_3_log,,,,,,
443,1,57:08.8,-0.058,0,0,2022-10-23-0000_DATABASE_1_log,,,,,,
444,2,57:12.8,-0.047,0,0,2022-10-23-0000_DATABASE_2_log,,,,,,
445,3,57:12.8,0.439,0,0,2022-10-23-0000_DATABASE_3_log,,,,,,
446,4,57:12.8,0.44,0,0,2022-10-23-0000_DATABASE_4_log,,,,,,
447,4,57:23.4,0.069,0,0,2022-10-23-0004_DATABASE_4_log,,,,,,
448,2,56:32.5,-0.622,0,0,2022-10-23-0009_DATABASE_2_log,,,,,,
449,2,56:32.5,-0.058,0,0,2022-10-23-0022_DATABASE_2_log,,,,,,
450,4,56:32.5,-0.105,1,0,2022-10-23-0022_DATABASE_4_log,,,,,,
451,1,56:32.5,-0.087,0,0,2022-10-23-0024_DATABASE_1_log,,,,,,
452,3,56:32.5,0.406,0,0,2022-10-23-0024_DATABASE_3_log,,,,,,
453,2,56:32.5,0.018,0,0,2022-10-23-0027_DATABASE_2_log,,,,,,
454,4,56:32.5,0.044,0,0,2022-10-23-0029_DATABASE_4_log,,,,,,
455,3,56:32.5,-0.904,0,0,2022-10-23-0033_DATABASE_3_log,,,,,,
456,3,56:32.5,-0.903,0,0,2022-10-23-0034_DATABASE_3_log,,,,,,
457,1,56:32.5,-0.902,0,0,2022-10-23-0035_DATABASE_1_log,,,,,,
458,1,56:32.5,-0.869,0,0,2022-10-23-0044_DATABASE_1_log,,,,,,
459,3,56:32.5,0.309,0,0,2022-10-23-0049_DATABASE_3_log,,,,,,
460,3,56:32.5,0.008,0,0,2022-10-23-0051_DATABASE_3_log,,,,,,
461,4,56:32.5,0.171,0,0,2022-10-23-0051_DATABASE_4_log,,,,,,
462,2,56:32.5,0.319,0,0,2022-10-23-0052_DATABASE_2_log,,,,,,
463,1,05:15.4,0.328,0,0,2022-10-23-0054_DATABASE_1_log,,,,,,
464,4,05:17.7,0.315,0,0,2022-10-23-0058_DATABASE_4_log,,,,,,
465,3,13:11.4,0.297,0,0,2022-10-23-0100_DATABASE_3_log,,,,,,
466,3,14:22.4,0.298,0,0,2022-10-23-0102_DATABASE_3_log,,,,,,
467,4,15:33.0,0.38,0,0,2022-10-23-0104_DATABASE_4_log,,,,,,
468,3,23:23.4,0.387,0,0,2022-10-23-0106_DATABASE_3_log,,,,,,
469,1,23:20.4,0.387,0,0,2022-10-23-0109_DATABASE_1_log,,,,,,
470,2,24:31.2,0.389,0,0,2022-10-23-0109_DATABASE_2_log,,,,,,
471,1,25:52.5,0.389,0,0,2022-10-23-0111_DATABASE_1_log,,,,,,
472,3,26:55.1,0.389,0,0,2022-10-23-0111_DATABASE_3_log,,,,,,
473,4,27:36.4,0.392,0,0,2022-10-23-0111_DATABASE_4_log,,,,,,
474,4,28:44.7,0.393,0,0,2022-10-23-0117_DATABASE_4_log,,,,,,
475,2,29:25.0,0.394,0,0,2022-10-23-0119_DATABASE_2_log,,,,,,
476,3,29:25.0,0.394,0,0,2022-10-23-0119_DATABASE_3_log,,,,,,
477,3,29:25.0,-0.002,0,0,2022-10-23-0120_DATABASE_3_log,,,,,,
478,3,29:25.0,-0.001,0,0,2022-10-23-0121_DATABASE_3_log,,,,,,
479,4,29:25.0,-0.282,0,0,2022-10-23-0122_DATABASE_4_log,,,,,,
480,2,29:25.0,-0.281,0,0,2022-10-23-0128_DATABASE_2_log,,,,,,
481,4,29:25.0,-0.226,0,0,2022-10-23-0134_DATABASE_4_log,,,,,,
482,2,29:25.0,-0.225,0,0,2022-10-23-0139_DATABASE_2_log,,,,,,
483,3,29:25.0,-0.192,0,0,2022-10-23-0141_DATABASE_3_log,,,,,,
484,4,29:25.0,-0.191,0,0,2022-10-23-0149_DATABASE_4_log,,,,,,
485,2,29:25.0,-0.19,0,0,2022-10-23-0150_DATABASE_2_log,,,,,,
486,4,29:25.0,-0.19,0,0,2022-10-23-0158_DATABASE_4_log,,,,,,
487,2,29:25.0,-0.189,0,0,2022-10-23-0159_DATABASE_2_log,,,,,,
488,1,29:25.0,-0.177,0,0,2022-10-23-0200_DATABASE_1_log,,,,,,
489,1,29:26.0,0.051,0,0,2022-10-23-0201_DATABASE_1_log,,,,,,
490,1,29:26.0,0.074,0,0,2022-10-23-0204_DATABASE_1_log,,,,,,
491,1,29:28.5,0.201,0,0,2022-10-23-0206_DATABASE_1_log,,,,,,
492,2,29:35.9,0.355,0,0,2022-10-23-0206_DATABASE_2_log,,,,,,
493,1,29:40.4,0.428,0,0,2022-10-23-0207_DATABASE_1_log,,,,,,
494,2,29:40.4,0.545,0,0,2022-10-23-0210_DATABASE_2_log,,,,,,
495,1,29:49.5,0.315,0,0,2022-10-23-0212_DATABASE_1_log,,,,,,
496,3,29:49.5,-0.359,0,0,2022-10-23-0212_DATABASE_3_log,,,,,,
497,2,29:49.5,-0.681,0,0,2022-10-23-0215_DATABASE_2_log,,,,,,
498,4,29:49.5,-0.418,0,0,2022-10-23-0216_DATABASE_4_log,,,,,,
499,3,29:49.5,0.085,0,0,2022-10-23-0218_DATABASE_3_log,,,,,,
500,1,29:49.5,0.333,0,0,2022-10-23-0221_DATABASE_1_log,,,,,,
501,3,29:49.5,0.02,0,0,2022-10-23-0221_DATABASE_3_log,,,,,,
502,1,29:49.5,0.267,0,0,2022-10-23-0225_DATABASE_1_log,,,,,,
503,2,29:49.5,0.254,0,0,2022-10-23-0227_DATABASE_2_log,,,,,,
504,4,29:49.5,0.316,0,0,2022-10-23-0231_DATABASE_4_log,,,,,,
505,2,29:49.5,0.321,0,0,2022-10-23-0235_DATABASE_2_log,,,,,,
506,2,29:50.3,-0.373,0,0,2022-10-23-0242_DATABASE_2_log,,,,,,
507,2,29:50.3,-0.373,0,0,2022-10-23-0243_DATABASE_2_log,,,,,,
508,4,29:50.3,-0.79,0,0,2022-10-23-0243_DATABASE_4_log,,,,,,
509,2,29:50.3,-0.55,0,0,2022-10-23-0245_DATABASE_2_log,,,,,,
510,2,29:50.3,0,0,0,2022-10-23-0246_DATABASE_2_log,,,,,,
511,2,29:50.3,0.341,0,0,2022-10-23-0254_DATABASE_2_log,,,,,,
512,2,29:50.3,0.327,0,0,2022-10-23-0259_DATABASE_2_log,,,,,,
513,4,32:06.3,0.083,0,0,2022-10-23-0305_DATABASE_4_log,,,,,,
514,1,33:12.8,0.108,0,0,2022-10-23-0309_DATABASE_1_log,,,,,,
515,4,33:12.8,-0.681,0,0,2022-10-23-0312_DATABASE_4_log,,,,,,
516,3,33:12.8,0.2,0,0,2022-10-23-0317_DATABASE_3_log,,,,,,
517,2,33:12.8,-0.123,0,0,2022-10-23-0321_DATABASE_2_log,,,,,,
518,1,33:12.8,0.103,0,0,2022-10-23-0323_DATABASE_1_log,,,,,,
519,4,33:12.8,0.104,0,0,2022-10-23-0323_DATABASE_4_log,,,,,,
520,1,33:12.8,0.105,0,0,2022-10-23-0324_DATABASE_1_log,,,,,,
521,1,33:12.8,0.105,0,0,2022-10-23-0325_DATABASE_1_log,,,,,,
522,4,33:12.8,0.107,0,0,2022-10-23-0326_DATABASE_4_log,,,,,,
523,4,33:12.8,0.111,0,0,2022-10-23-0334_DATABASE_4_log,,,,,,
524,1,33:12.8,0.126,0,0,2022-10-23-0335_DATABASE_1_log,,,,,,
525,3,33:13.8,0.129,0,0,2022-10-23-0336_DATABASE_3_log,,,,,,
526,4,33:13.8,0.178,0,0,2022-10-23-0340_DATABASE_4_log,,,,,,
527,2,33:13.8,0.257,0,0,2022-10-23-0342_DATABASE_2_log,,,,,,
528,4,33:13.8,0.258,0,0,2022-10-23-0342_DATABASE_4_log,,,,,,
529,3,33:14.8,-0.68,0,0,2022-10-23-0347_DATABASE_3_log,,,,,,
530,4,33:14.8,-0.671,0,0,2022-10-23-0349_DATABASE_4_log,,,,,,
531,2,33:18.9,-0.529,0,0,2022-10-23-0352_DATABASE_2_log,,,,,,
532,4,33:18.9,-0.189,0,0,2022-10-23-0358_DATABASE_4_log,,,,,,
533,4,37:07.5,0,0,0,2022-10-23-0359_DATABASE_4_log,,,,,,
534,2,37:07.5,0,0,0,2022-10-23-0402_DATABASE_2_log,,,,,,
535,2,37:07.5,0,0,0,2022-10-23-0408_DATABASE_2_log,,,,,,
536,4,37:07.5,0,0,0,2022-10-23-0408_DATABASE_4_log,,,,,,
537,2,37:07.5,0.017,0,0,2022-10-23-0409_DATABASE_2_log,,,,,,
538,1,37:07.5,0.017,0,0,2022-10-23-0411_DATABASE_1_log,,,,,,
539,1,37:07.5,-0.682,0,0,2022-10-23-0431_DATABASE_1_log,,,,,,
540,2,37:07.5,0,0,0,2022-10-23-0431_DATABASE_2_log,,,,,,
541,4,37:07.5,0,0,0,2022-10-23-0431_DATABASE_4_log,,,,,,
542,4,37:07.5,0,0,0,2022-10-23-0435_DATABASE_4_log,,,,,,
543,1,37:07.5,0,0,0,2022-10-23-0437_DATABASE_1_log,,,,,,
544,1,37:07.5,0,0,0,2022-10-23-0438_DATABASE_1_log,,,,,,
545,2,37:07.5,0,0,0,2022-10-23-0439_DATABASE_2_log,,,,,,
546,2,37:07.5,0,0,0,2022-10-23-0440_DATABASE_2_log,,,,,,
547,4,37:07.5,0,0,0,2022-10-23-0445_DATABASE_4_log,,,,,,
548,4,37:07.5,0,0,0,2022-10-23-0446_DATABASE_4_log,,,,,,
549,3,37:07.5,0,0,0,2022-10-23-0448_DATABASE_3_log,,,,,,
550,4,37:07.5,0,0,0,2022-10-23-0448_DATABASE_4_log,,,,,,
551,4,37:07.5,0,0,0,2022-10-23-0449_DATABASE_4_log,,,,,,
552,4,37:07.5,0,0,0,2022-10-23-0451_DATABASE_4_log,,,,,,
553,2,37:07.5,0,0,0,2022-10-23-0452_DATABASE_2_log,,,,,,
554,4,37:07.5,0,0,0,2022-10-23-0453_DATABASE_4_log,,,,,,
555,4,37:07.5,0,0,0,2022-10-23-0455_DATABASE_4_log,,,,,,
556,4,37:07.5,0.029,0,0,2022-10-23-0456_DATABASE_4_log,,,,,,
557,4,37:07.5,0.087,0,0,2022-10-23-0457_DATABASE_4_log,,,,,,
558,4,37:07.5,-0.688,0,0,2022-10-23-0459_DATABASE_4_log,,,,,,
559,4,37:07.5,-0.663,0,0,2022-10-23-0501_DATABASE_4_log,,,,,,
560,4,37:07.5,0.184,0,0,2022-10-23-0502_DATABASE_4_log,,,,,,
561,3,37:07.5,-0.224,0,0,2022-10-23-0503_DATABASE_3_log,,,,,,
562,4,37:07.5,0.063,0,0,2022-10-23-0504_DATABASE_4_log,,,,,,
563,4,37:07.5,0.098,0,0,2022-10-23-0506_DATABASE_4_log,,,,,,
564,4,37:07.5,0.131,0,0,2022-10-23-0508_DATABASE_4_log,,,,,,
565,4,37:07.5,0.181,0,0,2022-10-23-0509_DATABASE_4_log,,,,,,
566,4,37:07.5,0.185,0,0,2022-10-23-0510_DATABASE_4_log,,,,,,
567,4,37:07.5,0.187,0,0,2022-10-23-0511_DATABASE_4_log,,,,,,
568,4,37:07.5,0.193,0,0,2022-10-23-0513_DATABASE_4_log,,,,,,
569,4,37:07.5,0.202,0,0,2022-10-23-0515_DATABASE_4_log,,,,,,
570,4,37:07.6,0.203,0,0,2022-10-23-0516_DATABASE_4_log,,,,,,
571,1,37:07.6,0.203,0,0,2022-10-23-0517_DATABASE_1_log,,,,,,
572,4,37:07.6,0.203,0,0,2022-10-23-0517_DATABASE_4_log,,,,,,
573,2,37:08.2,0.205,0,0,2022-10-23-0518_DATABASE_2_log,,,,,,
574,4,38:23.0,0.231,0,0,2022-10-23-0519_DATABASE_4_log,,,,,,
575,4,43:43.1,0.232,0,0,2022-10-23-0521_DATABASE_4_log,,,,,,
576,4,45:27.9,0.534,0,0,2022-10-23-0522_DATABASE_4_log,,,,,,
577,1,46:36.0,-0.677,0,0,2022-10-23-0523_DATABASE_1_log,,,,,,
578,4,47:40.7,0.319,0,0,2022-10-23-0523_DATABASE_4_log,,,,,,
579,1,49:28.9,0.315,0,0,2022-10-23-0524_DATABASE_1_log,,,,,,
580,4,50:28.1,0.138,0,0,2022-10-23-0525_DATABASE_4_log,,,,,,
581,4,51:11.7,0.141,0,0,2022-10-23-0527_DATABASE_4_log,,,,,,
582,4,55:32.9,0.274,0,0,2022-10-23-0528_DATABASE_4_log,,,,,,
583,1,55:32.9,-0.386,0,0,2022-10-23-0529_DATABASE_1_log,,,,,,
584,4,55:32.9,-0.189,0,0,2022-10-23-0529_DATABASE_4_log,,,,,,
585,3,55:32.9,0.067,0,0,2022-10-23-0530_DATABASE_3_log,,,,,,
586,4,55:32.9,0.309,0,0,2022-10-23-0531_DATABASE_4_log,,,,,,
587,1,55:32.9,0.333,0,0,2022-10-23-0533_DATABASE_1_log,,,,,,
588,2,55:32.9,0.367,0,0,2022-10-23-0533_DATABASE_2_log,,,,,,
589,3,55:33.0,0.367,0,0,2022-10-23-0533_DATABASE_3_log,,,,,,
590,4,55:33.0,0.378,0,0,2022-10-23-0533_DATABASE_4_log,,,,,,
591,4,55:33.0,0.388,0,0,2022-10-23-0535_DATABASE_4_log,,,,,,
592,4,55:33.0,0.389,0,0,2022-10-23-0537_DATABASE_4_log,,,,,,
593,1,55:34.2,0.39,0,0,2022-10-23-0538_DATABASE_1_log,,,,,,
594,4,55:34.2,0.39,0,0,2022-10-23-0539_DATABASE_4_log,,,,,,
595,4,55:34.2,0.4,0,0,2022-10-23-0540_DATABASE_4_log,,,,,,
596,4,55:36.4,0.401,0,0,2022-10-23-0541_DATABASE_4_log,,,,,,
597,4,55:36.4,0.401,0,0,2022-10-23-0542_DATABASE_4_log,,,,,,
598,3,55:36.4,0.401,0,0,2022-10-23-0544_DATABASE_3_log,,,,,,
599,4,55:36.4,0.401,0,0,2022-10-23-0544_DATABASE_4_log,,,,,,
600,4,55:41.0,0.401,0,0,2022-10-23-0545_DATABASE_4_log,,,,,,
601,4,55:51.4,0.416,0,0,2022-10-23-0547_DATABASE_4_log,,,,,,
602,4,58:57.0,0.416,0,0,2022-10-23-0549_DATABASE_4_log,,,,,,
603,4,00:43.4,0.416,0,0,2022-10-23-0551_DATABASE_4_log,,,,,,
604,4,03:23.5,0.418,0,0,2022-10-23-0552_DATABASE_4_log,,,,,,
605,4,05:44.8,0,0,0,2022-10-23-0553_DATABASE_4_log,,,,,,
606,3,05:44.9,-0.003,0,0,2022-10-23-0554_DATABASE_3_log,,,,,,
607,4,05:44.9,0.339,1,0,2022-10-23-0555_DATABASE_4_log,,,,,,
608,4,05:44.9,-0.354,0,0,2022-10-23-0557_DATABASE_4_log,,,,,,
609,4,05:44.9,-0.347,0,0,2022-10-23-0558_DATABASE_4_log,,,,,,
610,1,05:44.9,-0.346,0,0,2022-10-23-0600_DATABASE_1_log,,,,,,
611,4,05:44.9,-0.346,0,0,2022-10-23-0600_DATABASE_4_log,,,,,,
612,2,05:44.9,-0.345,0,0,2022-10-23-0601_DATABASE_2_log,,,,,,
